Channel,Red,Green,Blue
x,85,98,107
x,85,99,105
x,85,99,105
x,83,97,103
x,83,97,103
x,83,97,103
x,81,95,101
x,83,97,103
x,81,95,101
x,80,94,100
x,81,95,101
x,79,93,99
x,79,93,99
x,83,95,101
x,82,94,100
x,82,94,100
x,83,95,101
x,83,94,103
x,83,94,103
x,83,94,103
x,83,94,103
x,82,94,100
x,82,94,100
x,85,97,103
x,85,97,103
x,83,95,101
x,82,94,100
x,82,94,100
x,81,93,99
x,82,94,100
x,82,94,100
x,82,94,100
x,83,95,101
x,83,95,99
x,83,95,99
x,82,94,98
x,81,93,97
x,82,94,98
x,82,94,98
x,80,92,96
x,81,93,97
x,81,93,97
x,81,93,97
x,81,93,99
x,81,93,99
x,81,93,99
x,82,94,100
x,82,94,100
x,81,93,99
x,80,92,96
x,81,93,97
x,81,93,97
x,81,93,97
x,81,91,96
x,82,92,97
x,80,90,95
x,81,91,96
x,81,91,96
x,82,92,97
x,81,93,97
x,79,91,95
x,76,90,94
x,73,87,91
x,74,88,94
x,93,106,115
x,93,106,115
x,93,106,115
x,93,106,115
x,94,105,114
x,93,104,113
x,94,105,114
x,94,105,114
x,93,106,115
x,92,105,114
x,92,105,114
x,92,105,114
x,90,104,110
x,93,107,113
x,91,105,111
x,92,106,112
x,91,105,111
x,92,106,112
x,91,105,111
x,91,105,111
x,94,106,112
x,94,106,112
x,93,105,111
x,92,104,110
x,92,104,110
x,93,105,111
x,92,104,110
x,90,102,108
x,94,105,114
x,93,104,113
x,92,103,112
x,90,101,110
x,88,101,110
x,90,103,112
x,90,103,112
x,90,103,112
x,88,101,110
x,91,104,113
x,88,101,110
x,90,103,112
x,88,100,106
x,89,101,107
x,93,103,110
x,89,99,106
x,88,100,106
x,89,101,107
x,89,101,107
x,88,100,106
x,87,99,105
x,86,98,104
x,87,99,105
x,87,99,105
x,88,100,104
x,88,100,104
x,87,99,103
x,87,99,103
x,89,101,105
x,88,100,104
x,89,101,105
x,89,101,105
x,88,100,104
x,87,99,103
x,87,99,103
x,89,101,105
x,87,99,103
x,88,100,104
x,87,99,103
x,86,98,102
x,87,99,103
x,86,98,102
x,87,99,103
x,87,99,103
x,87,99,103
x,87,99,103
x,85,97,101
x,85,97,101
x,84,98,102
x,83,97,101
x,84,98,102
x,83,97,101
x,84,98,104
x,81,95,101
x,83,97,103
x,83,97,103
x,82,94,100
x,83,95,101
x,83,95,101
x,83,95,101
x,85,97,103
x,86,98,104
x,85,97,103
x,83,95,101
x,82,94,100
x,83,95,101
x,82,94,100
x,81,93,99
x,80,92,98
x,81,93,99
x,81,93,99
x,82,94,100
x,83,95,99
x,81,93,97
x,83,95,101
x,83,95,101
x,83,94,103
x,83,94,103
x,82,93,102
x,83,94,103
x,82,94,100
x,83,95,101
x,83,95,101
x,82,94,100
x,82,94,100
x,82,94,100
x,80,92,98
x,80,92,98
x,82,94,100
x,80,92,98
x,80,92,98
x,80,92,98
x,81,93,97
x,82,94,98
x,82,94,98
x,80,92,96
x,80,92,96
x,81,93,97
x,79,91,93
x,80,92,94
x,81,93,95
x,79,91,93
x,80,90,95
x,81,91,96
x,80,90,95
x,82,92,97
x,82,94,98
x,79,91,95
x,80,92,96
x,80,92,96
x,78,92,94
x,78,92,94
x,80,90,93
x,80,90,93
x,80,90,93
x,81,91,94
x,79,89,92
x,81,91,94
x,81,91,94
x,79,89,92
x,79,89,94
x,75,85,90
x,75,85,90
x,91,104,113
x,90,103,112
x,92,106,112
x,92,106,112
x,94,106,112
x,93,105,111
x,93,105,111
x,94,106,112
x,93,105,111
x,92,104,110
x,88,102,108
x,91,105,111
x,90,104,110
x,90,104,110
x,90,104,110
x,91,105,111
x,91,105,111
x,88,102,108
x,90,102,108
x,90,102,108
x,92,104,110
x,92,104,110
x,92,104,110
x,90,102,108
x,93,103,110
x,93,103,110
x,90,100,107
x,93,103,110
x,90,100,107
x,91,101,108
x,90,100,107
x,89,99,106
x,89,100,109
x,90,101,110
x,89,100,109
x,90,101,110
x,89,100,109
x,90,101,110
x,87,99,105
x,88,100,106
x,88,98,105
x,90,100,107
x,91,101,106
x,91,101,106
x,91,98,104
x,90,97,103
x,91,98,104
x,90,97,103
x,88,95,101
x,89,96,102
x,88,95,101
x,86,93,99
x,90,97,103
x,90,97,103
x,87,97,102
x,88,98,103
x,88,98,103
x,88,98,103
x,89,99,104
x,88,98,103
x,87,97,102
x,87,97,102
x,87,97,102
x,87,97,102
x,86,96,101
x,88,98,103
x,87,97,102
x,86,96,101
x,86,96,101
x,86,96,101
x,86,96,101
x,84,94,99
x,86,96,101
x,86,96,101
x,84,94,99
x,84,94,99
x,84,94,99
x,84,94,99
x,86,96,101
x,83,93,98
x,83,93,98
x,86,96,101
x,84,94,99
x,86,96,101
x,83,93,98
x,83,93,98
x,84,91,97
x,85,92,98
x,85,92,98
x,86,93,99
x,86,93,99
x,85,92,98
x,82,92,97
x,81,91,96
x,80,90,95
x,81,91,96
x,80,90,95
x,82,92,97
x,82,92,97
x,82,92,97
x,81,91,96
x,82,92,97
x,81,91,96
x,80,90,95
x,80,90,97
x,81,91,98
x,81,91,98
x,82,92,99
x,81,91,98
x,81,91,98
x,81,91,96
x,80,90,95
x,81,91,96
x,80,90,95
x,81,91,96
x,79,89,94
x,79,91,95
x,79,91,95
x,79,91,95
x,76,88,92
x,78,90,94
x,76,88,92
x,76,88,92
x,79,91,95
x,80,90,95
x,79,89,94
x,77,87,90
x,79,89,92
x,77,87,90
x,77,87,90
x,77,87,90
x,77,87,90
x,80,90,93
x,79,89,92
x,79,91,93
x,74,86,88
x,78,90,92
x,78,90,92
x,75,87,89
x,79,91,93
x,80,90,93
x,73,83,86
x,75,85,88
x,77,87,90
x,77,87,90
x,74,84,87
x,77,87,90
x,74,84,87
x,77,87,90
x,74,84,87
x,79,86,90
x,89,101,107
x,90,102,108
x,90,102,108
x,92,104,110
x,91,101,106
x,91,101,106
x,91,101,106
x,91,101,106
x,93,103,108
x,91,101,106
x,92,104,108
x,92,104,108
x,90,102,106
x,92,104,108
x,90,102,106
x,89,101,105
x,89,101,105
x,88,100,104
x,89,101,105
x,88,100,104
x,91,101,106
x,91,101,106
x,89,99,104
x,90,100,105
x,90,100,105
x,88,98,103
x,92,99,105
x,92,99,105
x,91,98,104
x,91,98,104
x,92,99,105
x,91,98,104
x,90,97,103
x,90,97,103
x,87,97,102
x,89,99,104
x,89,101,105
x,88,100,104
x,86,98,102
x,86,98,102
x,86,96,99
x,88,98,101
x,89,99,102
x,89,99,102
x,89,97,98
x,88,96,97
x,90,98,99
x,90,98,99
x,85,92,96
x,86,93,97
x,88,95,99
x,84,91,95
x,88,95,99
x,89,96,100
x,89,96,100
x,88,95,99
x,89,96,100
x,88,95,99
x,90,97,101
x,89,96,100
x,86,93,97
x,85,92,96
x,89,96,100
x,88,95,99
x,86,93,97
x,85,92,96
x,89,94,99
x,85,90,95
x,86,91,96
x,86,91,96
x,85,92,96
x,85,92,96
x,85,92,96
x,83,90,94
x,84,91,95
x,82,89,93
x,82,89,93
x,82,89,93
x,82,89,93
x,85,92,96
x,84,91,95
x,83,90,94
x,82,89,93
x,84,91,95
x,85,90,95
x,85,90,95
x,85,90,95
x,85,90,95
x,86,88,94
x,86,88,94
x,84,89,94
x,82,87,92
x,77,87,90
x,76,86,89
x,76,86,89
x,74,84,87
x,77,87,90
x,79,89,92
x,76,87,87
x,77,88,88
x,77,88,88
x,76,87,87
x,75,86,86
x,74,85,85
x,76,86,89
x,79,89,92
x,78,85,89
x,79,86,90
x,76,86,89
x,76,86,89
x,77,87,90
x,73,83,86
x,75,85,88
x,75,85,88
x,75,85,88
x,75,85,88
x,80,90,93
x,74,84,87
x,78,90,92
x,75,87,89
x,73,85,87
x,71,83,85
x,75,87,89
x,75,87,89
x,72,84,86
x,69,81,83
x,71,83,85
x,71,83,85
x,69,81,83
x,71,83,85
x,68,80,82
x,69,81,83
x,73,85,87
x,76,88,90
x,70,80,83
x,66,76,79
x,68,78,81
x,69,79,82
x,64,74,77
x,65,75,78
x,67,74,78
x,64,71,75
x,68,75,79
x,67,74,78
x,67,74,78
x,61,68,72
x,62,70,71
x,64,72,73
x,65,71,73
x,70,76,78
x,81,84,87
x,90,97,105
x,91,98,106
x,91,98,104
x,92,99,105
x,92,99,105
x,91,98,104
x,91,98,104
x,91,98,104
x,92,99,105
x,92,99,105
x,92,99,105
x,93,100,106
x,92,99,105
x,92,99,105
x,92,99,103
x,92,99,103
x,90,97,101
x,90,97,101
x,90,97,101
x,91,98,102
x,92,99,103
x,91,98,102
x,91,98,102
x,91,98,102
x,90,97,101
x,90,97,101
x,91,98,102
x,92,99,103
x,92,97,102
x,91,96,101
x,93,95,101
x,93,95,101
x,93,95,101
x,93,95,101
x,91,96,101
x,91,96,101
x,91,98,102
x,91,98,102
x,89,96,100
x,89,96,100
x,85,92,96
x,88,95,99
x,88,96,97
x,88,96,97
x,89,95,97
x,89,95,97
x,92,95,98
x,89,92,95
x,88,91,94
x,89,92,95
x,87,93,95
x,85,91,93
x,87,93,95
x,87,93,95
x,87,93,95
x,86,92,94
x,89,95,97
x,87,93,95
x,87,93,95
x,89,95,97
