Channel,Red,Green,Blue
x,6,10,5
x,9,10,6
x,10,11,7
x,11,12,8
x,10,11,5
x,10,11,7
x,10,11,7
x,11,12,8
x,10,11,7
x,10,11,5
x,12,13,7
x,20,20,14
x,23,23,17
x,26,23,18
x,28,25,20
x,26,27,21
x,20,21,15
x,29,36,30
x,46,53,47
x,43,52,45
x,36,45,38
x,34,42,39
x,34,42,39
x,34,40,38
x,29,35,33
x,32,33,29
x,30,31,27
x,14,14,8
x,17,17,11
x,19,17,9
x,19,17,9
x,20,18,10
x,22,20,12
x,22,20,12
x,22,20,12
x,1,7,7
x,1,8,6
x,1,9,9
x,1,12,14
x,1,14,16
x,2,16,17
x,4,20,22
x,4,23,26
x,3,22,25
x,5,21,23
x,5,19,20
x,3,16,17
x,2,13,14
x,2,13,14
x,3,11,12
x,3,10,11
x,1,3,4
x,1,2,2
x,1,10,9
x,1,11,9
x,1,11,9
x,1,11,9
x,1,12,8
x,1,11,9
x,1,12,10
x,1,12,11
x,1,13,12
x,2,14,14
x,2,16,16
x,3,19,18
x,4,21,19
x,4,21,18
x,5,21,18
x,7,22,20
x,8,23,22
x,8,24,24
x,7,25,26
x,7,25,27
x,8,27,30
x,12,32,34
x,15,36,37
x,18,40,41
x,18,41,41
x,17,40,40
x,17,39,40
x,18,39,39
x,17,36,36
x,17,33,31
x,16,29,27
x,14,27,24
x,16,28,26
x,21,34,31
x,26,40,38
x,27,43,44
x,19,35,37
x,4,12,13
x,2,6,5
x,7,17,16
x,5,17,15
x,3,15,13
x,2,13,11
x,1,12,9
x,1,12,9
x,1,12,10
x,1,12,11
x,1,11,8
x,2,11,6
x,4,12,7
x,7,16,13
x,13,23,22
x,19,30,30
x,22,34,35
x,22,36,37
x,20,36,39
x,19,38,40
x,19,39,40
x,20,39,41
x,20,39,41
x,21,40,42
x,21,40,42
x,22,39,42
x,22,38,41
x,26,40,42
x,38,52,51
x,51,65,62
x,49,60,58
x,23,29,28
x,1,1,1
x,45,31,14
x,42,28,11
x,41,31,17
x,41,31,17
x,35,32,18
x,37,34,20
x,37,35,23
x,37,35,23
x,37,39,28
x,39,41,30
x,39,41,30
x,40,42,31
x,39,41,30
x,39,41,30
x,38,40,29
x,34,36,25
x,7,11,6
x,7,11,6
x,7,11,6
x,7,11,6
x,9,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,7,11,4
x,6,10,3
x,6,10,3
x,6,10,3
x,7,11,6
x,7,11,6
x,9,10,6
x,10,11,5
x,9,10,6
x,9,10,6
x,9,10,6
x,10,11,7
x,11,12,6
x,15,16,10
x,19,19,13
x,24,24,18
x,26,23,18
x,28,25,20
x,25,26,22
x,36,37,33
x,54,61,55
x,42,49,43
x,35,44,37
x,32,41,34
x,31,39,36
x,29,37,34
x,29,35,33
x,26,32,30
x,32,36,31
x,41,45,40
x,39,39,33
x,17,17,11
x,19,17,9
x,21,19,11
x,20,18,10
x,20,18,10
x,24,17,11
x,25,18,12
x,1,11,10
x,1,14,13
x,2,17,15
x,2,18,16
x,2,16,16
x,3,19,20
x,2,19,20
x,3,20,21
x,3,23,24
x,3,25,28
x,4,27,30
x,8,28,31
x,8,28,31
x,6,28,29
x,6,28,29
x,8,30,32
x,12,34,36
x,15,35,38
x,14,30,32
x,6,15,17
x,1,2,2
x,1,11,9
x,1,11,9
x,1,15,13
x,2,17,15
x,1,18,14
x,2,18,15
x,4,19,18
x,6,20,20
x,7,21,22
x,7,22,24
x,7,23,26
x,8,26,30
x,12,32,35
x,15,36,38
x,16,38,39
x,15,37,38
x,15,37,38
x,16,38,39
x,17,38,38
x,17,35,35
x,18,34,32
x,18,32,29
x,17,30,28
x,19,32,29
x,24,37,34
x,29,42,40
x,29,44,45
x,20,33,35
x,4,10,11
x,4,8,7
x,11,22,19
x,11,21,19
x,5,16,14
x,3,14,11
x,2,12,9
x,1,12,9
x,1,12,10
x,1,12,11
x,1,12,10
x,1,10,5
x,3,12,6
x,7,16,12
x,16,26,24
x,24,35,35
x,26,39,39
x,25,40,41
x,23,39,41
x,21,39,42
x,21,40,43
x,23,42,45
x,24,43,46
x,24,43,47
x,24,42,46
x,24,42,46
x,23,40,43
x,28,42,43
x,41,54,53
x,53,67,64
x,46,57,54
x,11,15,14
x,49,35,16
x,46,32,13
x,40,30,16
x,38,28,14
x,37,31,18
x,37,31,18
x,34,32,22
x,33,31,21
x,31,32,21
x,32,33,22
x,31,33,22
x,33,35,24
x,34,36,25
x,34,36,25
x,31,36,24
x,35,40,28
x,37,42,30
x,38,43,31
x,38,43,31
x,35,40,28
x,7,11,4
x,8,12,5
x,7,11,4
x,7,11,4
x,6,10,3
x,9,10,4
x,9,10,4
x,9,10,4
x,8,9,3
x,8,9,3
x,8,9,3
x,6,10,3
x,6,10,3
x,7,11,6
x,7,11,6
x,10,11,7
x,10,11,7
x,9,10,6
x,9,10,6
x,9,10,6
x,10,11,5
x,13,14,8
x,16,17,11
x,18,19,13
x,19,19,13
x,19,19,13
x,22,22,22
x,52,52,52
x,41,48,42
x,37,44,38
x,34,43,36
x,29,38,31
x,28,35,29
x,23,30,24
x,23,30,24
x,25,32,26
x,34,38,33
x,44,48,43
x,58,62,55
x,51,55,48
x,23,23,19
x,17,17,13
x,18,19,10
x,18,19,10
x,20,18,10
x,21,19,11
x,1,13,10
x,2,16,13
x,1,17,15
x,1,17,15
x,2,17,15
x,2,17,16
x,3,17,16
x,2,18,17
x,1,18,17
x,1,19,21
x,2,21,24
x,3,23,26
x,7,27,29
x,8,29,31
x,8,31,32
x,9,33,35
x,12,37,39
x,15,42,44
x,18,44,47
x,19,41,43
x,11,27,30
x,5,14,15
x,3,8,8
x,1,2,2
x,1,6,5
x,2,11,10
x,1,13,10
x,1,13,10
x,1,14,13
x,2,16,15
x,3,16,17
x,4,17,19
x,5,19,22
x,6,24,27
x,11,31,34
x,14,35,37
x,14,36,37
x,14,35,36
x,15,36,37
x,16,38,38
x,17,37,37
x,17,35,33
x,18,34,32
x,19,33,31
x,19,33,30
x,21,34,33
x,26,39,37
x,30,43,42
x,30,44,44
x,17,28,30
x,3,6,6
x,2,4,4
x,8,16,15
x,14,23,22
x,10,20,18
x,4,14,12
x,2,13,11
x,1,12,11
x,1,12,10
x,1,12,10
x,1,12,10
x,1,12,9
x,1,10,5
x,2,11,5
x,4,14,10
x,12,23,21
x,22,34,33
x,27,40,40
x,26,41,43
x,24,41,44
x,23,41,45
x,22,41,46
x,26,44,49
x,28,47,52
x,28,47,53
x,27,46,52
x,26,44,49
x,25,41,45
x,31,44,45
x,44,56,54
x,48,60,57
x,36,44,42
x,9,12,11
x,57,43,26
x,48,34,17
x,37,29,17
x,33,25,13
x,32,25,15
x,31,24,14
x,31,27,18
x,31,27,18
x,30,28,20
x,32,30,22
x,31,32,23
x,31,32,23
x,31,33,24
x,30,32,23
x,27,32,22
x,27,32,22
x,29,34,24
x,30,35,25
x,31,36,26
x,35,40,30
x,37,42,32
x,38,43,33
x,39,44,34
x,39,44,34
x,7,11,4
x,6,10,3
x,9,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,6,10,3
x,7,11,4
x,7,11,4
x,11,11,7
x,10,10,6
x,9,10,6
x,8,9,5
x,8,9,5
x,9,10,6
x,9,10,4
x,11,12,6
x,16,17,11
x,15,16,10
x,15,16,10
x,11,12,6
x,32,36,31
x,48,52,47
x,41,48,42
x,37,44,38
x,34,41,35
x,25,32,26
x,18,25,19
x,15,22,16
x,20,24,19
x,18,22,17
x,35,38,37
x,77,80,79
x,84,88,83
x,82,86,81
x,28,28,24
x,14,14,10
x,18,18,12
x,17,17,11
x,17,18,9
x,17,18,9
x,30,31,25
x,1,16,14
x,1,15,12
x,1,15,12
x,1,15,11
x,1,15,12
x,1,15,12
x,2,14,12
x,2,14,13
x,3,15,14
x,3,16,15
x,2,17,16
x,2,18,19
x,3,19,22
x,4,23,25
x,8,27,29
x,9,29,31
x,10,32,33
x,11,34,35
x,12,36,38
x,13,39,41
x,14,39,41
x,14,37,40
x,13,32,34
x,13,28,29
x,15,28,29
x,5,12,13
x,1,1,2
x,1,6,5
x,2,12,10
x,1,13,9
x,1,11,10
x,1,13,15
x,3,15,18
x,4,21,24
x,9,29,31
x,12,33,35
x,13,34,35
x,14,34,36
x,15,36,37
x,16,37,37
x,16,36,35
x,16,34,33
x,18,34,31
x,19,35,32
x,20,35,33
x,23,37,35
x,27,40,38
x,30,43,43
x,29,41,42
x,15,24,26
x,2,4,4
x,5,8,8
x,15,21,21
x,14,22,21
x,7,16,15
x,4,15,13
x,2,13,13
x,1,13,11
x,1,12,10
x,1,12,10
x,1,12,9
x,1,12,7
x,2,11,6
x,2,11,7
x,2,11,9
x,5,17,15
x,15,26,26
x,21,34,35
x,23,39,42
x,23,41,48
x,25,44,53
x,30,49,59
x,34,52,61
x,34,53,62
x,33,53,61
x,31,51,58
x,29,48,54
x,29,44,49
x,40,51,53
x,45,55,55
x,35,42,41
x,17,22,21
x,56,42,25
x,44,36,24
x,37,29,17
x,24,19,15
x,26,21,17
x,25,22,17
x,25,22,17
x,25,22,17
x,29,26,21
x,31,31,25
x,32,32,26
x,32,33,27
x,32,33,27
x,29,33,26
x,28,32,25
x,25,30,20
x,28,33,23
x,28,33,23
x,28,33,23
x,30,35,25
x,31,36,26
x,34,39,29
x,36,41,31
x,37,41,34
x,43,47,40
x,44,49,37
x,11,11,5
x,10,10,4
x,8,9,5
x,8,9,5
x,9,10,6
x,9,10,6
x,8,9,3
x,10,11,5
x,13,14,8
x,13,14,8
x,12,13,7
x,13,14,8
x,51,55,48
x,44,48,41
x,41,48,42
x,36,43,37
x,26,32,30
x,22,28,26
x,18,22,17
x,16,20,15
x,16,17,13
x,9,10,6
x,20,23,24
x,80,83,84
x,100,107,101
x,98,105,99
x,50,50,50
x,13,13,13
x,18,18,14
x,18,18,14
x,16,16,10
x,17,17,11
x,16,17,11
x,1,15,13
x,2,14,12
x,2,14,10
x,2,15,10
x,2,15,11
x,1,15,11
x,2,13,11
x,2,13,11
x,3,13,12
x,4,16,14
x,5,19,17
x,7,21,21
x,9,23,25
x,11,28,30
x,13,32,34
x,13,33,35
x,12,34,35
x,13,36,37
x,15,38,39
x,15,38,40
x,12,35,38
x,10,31,35
x,10,30,33
x,12,30,31
x,12,29,29
x,11,24,26
x,9,18,20
x,8,16,17
x,1,2,2
x,1,11,9
x,1,14,10
x,1,13,9
x,1,13,9
x,1,13,11
x,1,13,12
x,1,13,12
x,1,13,11
x,1,13,13
x,3,15,17
x,5,19,21
x,6,23,25
x,9,30,30
x,13,34,34
x,14,34,34
x,15,34,35
x,15,36,36
x,16,36,36
x,16,35,34
x,16,35,32
x,17,35,32
x,18,36,33
x,20,36,35
x,23,38,37
x,27,41,40
x,30,43,43
x,27,38,39
x,11,18,19
x,1,2,2
x,1,1,1
x,9,14,14
x,18,25,25
x,13,21,21
x,7,17,17
x,5,15,15
x,3,14,13
x,2,13,11
x,1,12,10
x,1,12,9
x,1,12,8
x,2,12,7
x,3,12,9
x,3,13,11
x,4,15,14
x,6,17,19
x,11,25,30
x,16,34,43
x,24,43,57
x,35,54,71
x,40,58,76
x,44,62,80
x,42,61,76
x,40,60,73
x,37,57,67
x,34,53,60
x,38,51,56
x,47,57,59
x,49,57,57
x,25,30,30
x,52,39,26
x,49,36,23
x,30,26,17
x,24,20,11
x,17,17,11
x,17,17,11
x,18,18,12
x,21,21,15
x,27,27,21
x,28,28,22
x,31,31,25
x,32,32,26
x,30,34,27
x,27,31,24
x,25,29,22
x,25,29,22
x,24,28,21
x,27,31,24
x,28,32,25
x,28,32,25
x,28,32,25
x,28,32,25
x,29,33,26
x,31,35,28
x,32,39,31
x,35,42,34
x,39,47,34
x,43,51,38
x,12,12,6
x,11,11,5
x,10,10,4
x,10,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,10,11,5
x,11,12,6
x,11,12,6
x,12,13,9
x,22,23,19
x,50,54,49
x,41,45,40
x,37,43,41
x,32,38,36
x,25,31,31
x,20,26,26
x,17,20,19
x,14,17,16
x,10,14,9
x,6,10,5
x,8,11,10
x,60,63,62
x,100,103,102
x,106,109,108
x,76,76,76
x,23,23,23
x,17,16,16
x,16,15,15
x,16,16,10
x,17,17,11
x,15,16,10
x,2,12,16
x,1,12,15
x,1,13,14
x,1,13,11
x,1,13,9
x,1,14,9
x,2,15,11
x,1,15,10
x,1,14,10
x,2,14,11
x,3,14,12
x,4,17,15
x,7,21,19
x,12,25,26
x,15,30,31
x,17,34,36
x,18,37,39
x,17,37,39
x,15,37,39
x,17,39,40
x,19,41,42
x,19,41,43
x,17,38,42
x,14,34,39
x,12,31,34
x,9,27,29
x,9,25,28
x,12,27,30
x,18,32,35
x,15,28,30
x,8,16,16
x,1,3,2
x,1,11,9
x,2,15,12
x,2,15,11
x,2,14,11
x,2,14,12
x,2,14,12
x,1,14,12
x,1,13,11
x,1,12,10
x,1,10,8
x,1,12,12
x,2,14,14
x,3,16,17
x,9,22,23
x,13,28,28
x,14,31,32
x,14,33,34
x,15,35,35
x,16,35,35
x,16,34,34
x,17,36,36
x,16,35,35
x,15,34,33
x,16,35,32
x,17,36,33
x,18,36,34
x,21,37,36
x,24,38,38
x,27,41,40
x,31,43,44
x,25,36,37
x,9,15,16
x,1,1,1
x,4,5,5
x,15,21,21
x,23,31,31
x,17,25,25
x,8,17,18
x,5,15,16
x,2,13,14
x,1,13,12
x,1,13,10
x,1,12,9
x,1,13,9
x,2,13,11
x,4,15,14
x,5,17,17
x,6,18,25
x,12,27,41
x,32,51,70
x,54,75,98
x,65,86,112
x,64,84,111
x,60,78,104
x,52,71,92
x,47,66,83
x,40,60,73
x,41,58,67
x,44,57,63
x,47,57,59
x,38,44,43
x,13,16,15
x,1,1,1
x,60,43,27
x,34,23,14
x,32,21,12
x,17,18,9
x,17,18,9
x,13,14,8
x,15,16,10
x,18,19,13
x,23,24,18
x,28,28,22
x,30,30,24
x,24,28,21
x,25,29,22
x,26,33,25
x,23,30,22
x,23,30,22
x,20,27,19
x,20,27,19
x,20,27,19
x,20,27,19
x,21,28,20
x,22,29,21
x,22,29,21
x,26,33,25
x,26,33,25
x,28,35,27
x,30,37,29
x,34,42,31
x,37,45,34
x,41,43,34
x,12,13,4
x,11,12,3
x,11,11,5
x,10,10,4
x,8,9,3
x,9,10,4
x,10,11,5
x,9,10,4
x,10,11,5
x,11,12,6
x,11,15,10
x,24,28,23
x,46,50,45
x,37,41,36
x,34,40,38
x,28,34,32
x,23,29,31
x,20,26,28
x,15,21,19
x,11,17,15
x,7,13,11
x,6,12,10
x,6,9,8
x,34,37,36
x,98,104,102
x,105,111,109
x,94,97,98
x,25,28,29
x,12,11,13
x,14,13,15
x,13,14,8
x,15,16,10
x,11,15,8
x,1,11,16
x,1,11,15
x,1,13,14
x,1,14,13
x,1,13,8
x,1,14,9
x,1,14,11
x,1,14,11
x,1,14,11
x,2,15,12
x,4,16,14
x,6,19,17
x,9,23,22
x,13,28,28
x,16,33,33
x,18,35,37
x,18,38,40
x,17,38,40
x,17,39,41
x,19,41,43
x,22,43,46
x,23,44,47
x,23,43,48
x,21,42,47
x,20,40,44
x,17,35,38
x,15,31,34
x,15,29,32
x,16,30,33
x,16,32,33
x,13,27,26
x,8,18,17
x,1,3,3
x,1,2,2
x,2,9,8
x,3,13,12
x,3,16,12
x,3,16,12
x,2,14,12
x,1,13,12
x,1,13,12
x,1,13,11
x,1,12,9
x,1,11,11
x,3,13,14
x,5,16,18
x,10,22,24
x,16,29,30
x,20,35,35
x,20,37,37
x,19,38,37
x,18,37,37
x,18,36,37
x,18,36,36
x,17,36,36
x,16,36,36
x,16,36,36
x,17,38,36
x,18,38,36
x,19,38,37
x,22,37,38
x,22,37,38
x,24,39,39
x,29,42,43
x,23,32,33
x,6,11,11
x,12,16,17
x,27,34,34
x,26,34,34
x,17,25,26
x,8,18,20
x,4,15,18
x,2,15,16
x,2,14,14
x,1,14,12
x,1,14,11
x,3,16,14
x,5,17,17
x,7,19,25
x,15,28,42
x,46,63,83
x,75,96,122
x,96,120,151
x,103,128,161
x,100,123,158
x,92,112,147
x,80,99,128
x,59,78,99
x,48,66,82
x,48,62,73
x,50,62,69
x,37,45,49
x,18,22,22
x,2,3,3
x,58,44,29
x,42,28,13
x,17,10,2
x,21,14,6
x,16,18,9
x,15,17,8
x,14,18,11
x,15,19,12
x,18,22,15
x,22,26,19
x,26,27,21
x,27,28,22
x,23,27,20
x,22,26,19
x,20,27,19
x,21,28,20
x,22,29,21
x,16,23,15
x,16,23,15
x,19,26,18
x,20,24,17
x,21,25,18
x,20,27,19
x,21,28,20
x,22,29,21
x,23,30,22
x,23,30,22
x,25,32,24
x,28,35,27
x,33,40,32
x,36,41,31
x,34,39,29
x,49,50,41
x,48,49,40
x,49,49,43
x,48,48,42
x,51,51,47
x,51,51,47
x,50,51,47
x,54,55,51
x,60,61,55
x,14,15,6
x,13,14,5
x,12,13,4
x,11,12,3
x,9,10,4
x,9,10,4
x,9,10,4
x,9,10,4
x,10,11,5
x,10,11,5
x,9,13,8
x,22,26,21
x,41,48,42
x,36,43,37
x,33,39,37
x,26,32,30
x,21,27,27
x,20,26,26
x,15,21,19
x,11,17,15
x,9,12,11
x,8,11,10
x,4,7,6
x,29,32,31
x,104,110,108
x,108,114,112
x,96,99,102
x,25,28,31
x,9,8,15
x,12,11,18
x,13,14,8
x,15,16,10
x,11,15,8
x,1,14,13
x,1,15,12
x,1,14,10
x,1,12,8
x,1,13,9
x,1,14,11
x,2,15,13
x,1,15,13
x,3,16,14
x,5,19,17
x,7,22,20
x,10,26,24
x,13,29,28
x,15,33,32
x,15,34,35
x,16,36,38
x,16,38,40
x,16,39,42
x,18,41,43
x,21,44,46
x,22,45,48
x,23,45,50
x,25,46,52
x,24,46,50
x,24,42,46
x,23,38,42
x,20,33,37
x,17,31,33
x,16,31,30
x,14,29,28
x,10,22,21
x,2,6,6
x,1,5,4
x,3,13,10
x,3,15,13
x,3,16,12
x,1,14,11
x,2,13,12
x,2,13,11
x,1,13,11
x,1,12,10
x,1,11,9
x,1,12,12
x,3,14,15
x,9,20,22
x,16,29,30
x,22,36,37
x,23,40,40
x,23,41,40
x,22,40,40
x,20,38,39
x,19,37,38
x,19,37,38
x,18,37,39
x,17,38,39
x,18,40,42
x,19,42,44
x,20,42,43
x,22,41,43
x,23,39,41
x,22,37,39
x,22,36,36
x,25,37,38
x,19,27,29
x,4,7,7
x,2,2,2
x,20,27,26
x,26,36,35
x,23,31,32
x,14,25,27
x,6,20,22
x,4,18,20
x,4,17,18
x,3,17,17
x,3,18,16
x,4,18,18
x,4,18,22
x,6,20,31
x,35,50,68
x,73,93,117
x,107,132,162
x,120,148,183
x,120,147,185
x,114,138,177
x,108,129,168
x,94,113,146
x,72,91,116
x,57,73,90
x,50,63,75
x,41,50,57
x,24,31,33
x,4,5,6
x,71,55,34
x,45,35,23
x,25,15,3
x,18,16,8
x,19,17,9
x,14,18,11
x,13,17,10
x,9,13,8
x,11,15,10
x,15,19,12
x,18,22,15
x,21,25,18
x,21,25,18
x,21,25,18
x,18,22,15
x,15,23,12
x,15,23,12
x,15,23,12
x,16,24,13
x,18,25,17
x,16,23,15
x,20,21,15
x,20,21,15
x,21,26,16
x,22,27,17
x,24,29,19
x,24,29,19
x,22,27,17
x,24,29,19
x,24,28,21
x,31,35,28
x,34,38,31
x,31,35,28
x,27,29,18
x,42,38,31
x,40,40,34
x,41,41,35
x,42,42,36
x,40,40,34
x,40,41,37
x,39,40,36
x,37,38,34
x,37,38,34
x,41,42,38
x,46,47,43
x,43,44,40
x,52,53,49
x,60,61,55
x,59,60,54
x,14,15,6
x,11,12,3
x,10,11,5
x,10,11,5
x,9,10,6
x,10,11,7
x,9,10,6
x,10,11,7
x,10,11,7
x,10,11,7
x,8,12,7
x,14,18,13
x,37,44,38
x,35,42,36
x,32,39,33
x,26,33,27
x,21,24,25
x,16,19,20
x,14,18,13
x,11,15,10
x,8,12,5
x,6,10,3
x,5,6,2
x,55,56,52
x,113,119,117
x,112,118,116
x,98,100,106
x,23,25,31
x,11,11,15
x,11,11,15
x,10,14,9
x,14,18,13
x,11,18,12
x,1,11,15
x,1,13,17
x,1,13,16
x,1,13,11
x,1,14,13
x,2,15,14
x,3,18,16
x,5,22,19
x,7,25,22
x,9,27,25
x,11,30,29
x,13,32,32
x,14,34,34
x,15,36,38
x,15,36,39
x,15,38,41
x,17,40,43
x,18,42,46
x,19,43,48
x,20,44,49
x,22,45,50
x,24,46,51
x,25,45,49
x,25,42,46
x,23,38,42
x,20,34,36
x,17,31,30
x,14,29,26
x,10,23,22
x,6,16,16
x,4,11,12
x,1,4,4
x,1,3,2
x,3,11,9
x,4,16,12
x,3,16,12
x,3,15,12
x,2,14,12
x,2,13,11
x,2,13,11
x,2,13,11
x,1,12,11
x,2,13,16
x,9,21,24
x,20,32,35
x,26,41,42
x,27,43,43
x,26,43,43
x,24,41,43
x,23,40,42
x,21,39,41
x,19,37,40
x,19,38,42
x,18,39,43
x,18,41,46
x,21,45,49
x,24,46,50
x,26,46,49
x,25,42,45
x,22,37,40
x,21,35,37
x,19,29,30
x,9,16,16
x,2,3,3
x,1,1,1
x,3,5,5
x,14,22,21
x,20,29,30
x,17,30,31
x,9,24,27
x,5,21,24
x,5,19,21
x,5,19,20
x,5,19,19
x,4,19,21
x,3,17,22
x,6,20,34
x,32,48,68
x,75,96,122
x,104,130,161
x,114,141,177
x,110,136,174
x,103,125,164
x,103,122,158
x,93,111,141
x,72,88,114
x,52,66,82
x,35,45,55
x,17,23,28
x,5,7,8
x,68,56,36
x,57,45,25
x,26,18,6
x,22,14,2
x,16,17,8
x,16,17,8
x,11,15,8
x,9,13,6
x,8,12,5
x,8,12,5
x,13,17,10
x,16,20,13
x,20,24,17
x,18,22,15
x,20,24,17
x,18,22,15
x,16,21,11
x,18,23,13
x,18,23,13
x,18,23,13
x,20,25,15
x,16,21,11
x,17,21,14
x,17,21,14
x,17,21,14
x,17,21,14
x,20,24,17
x,20,24,17
x,21,25,18
x,20,24,17
x,16,20,15
x,28,32,27
x,30,34,27
x,29,33,26
x,25,27,16
x,26,28,17
x,39,37,29
x,34,34,28
x,34,34,28
x,34,34,30
x,34,34,30
x,35,35,31
x,35,35,31
x,34,34,30
x,34,34,30
x,32,33,29
x,34,35,31
x,37,38,34
x,39,40,36
x,39,40,34
x,37,38,32
x,38,39,33
x,38,39,33
x,58,59,55
x,57,58,54
x,18,18,12
x,12,12,6
x,11,12,8
x,10,11,7
x,10,11,7
x,11,12,8
x,10,10,10
x,9,9,9
x,9,10,6
x,9,10,6
x,8,12,7
x,8,12,7
x,23,30,24
x,37,44,38
x,32,39,33
x,29,36,30
x,22,25,24
x,10,13,12
x,13,17,12
x,10,14,9
x,6,10,5
x,2,6,1
x,19,26,20
x,86,93,87
x,114,120,118
x,114,120,118
x,85,87,95
x,11,13,21
x,13,12,16
x,11,10,14
x,9,13,8
x,11,15,10
x,13,20,14
x,1,10,13
x,1,13,16
x,2,13,15
x,2,12,14
x,1,12,13
x,1,12,12
x,1,13,11
x,1,13,12
x,2,14,13
x,3,16,15
x,4,18,18
x,5,22,21
x,7,25,23
x,9,28,26
x,10,30,29
x,12,31,31
x,14,33,34
x,15,35,37
x,14,36,39
x,15,37,41
x,16,39,43
x,16,41,46
x,17,43,47
x,17,43,47
x,19,43,48
x,21,43,49
x,22,43,48
x,23,41,45
x,23,38,42
x,22,35,36
x,20,33,30
x,17,30,28
x,14,27,25
x,12,25,25
x,10,23,24
x,5,12,12
x,1,2,2
x,1,2,1
x,2,10,7
x,4,17,14
x,4,18,15
x,3,17,15
x,3,16,13
x,2,14,12
x,2,13,11
x,2,13,12
x,2,13,12
x,1,11,10
x,2,12,16
x,5,16,22
x,16,27,31
x,24,38,39
x,27,42,43
x,26,42,44
x,26,42,44
x,25,41,44
x,22,40,44
x,21,39,45
x,20,40,48
x,21,43,52
x,23,46,54
x,25,49,55
x,28,51,55
x,30,50,54
x,27,44,47
x,24,40,43
x,21,34,37
x,10,18,20
x,2,4,4
x,1,1,1
x,10,16,17
x,15,23,25
x,8,20,22
x,10,25,28
x,11,27,30
x,8,23,27
x,5,20,24
x,3,17,22
x,2,16,24
x,1,15,29
x,18,33,51
x,46,65,88
x,72,96,124
x,78,103,135
x,76,99,134
x,79,99,135
x,85,102,133
x,75,91,119
x,53,66,86
x,32,41,53
x,10,15,20
x,2,3,5
x,61,49,29
x,38,26,6
x,21,14,4
x,22,15,5
x,14,15,4
x,13,14,3
x,7,11,4
x,7,11,4
x,7,11,4
x,7,11,4
x,10,11,5
x,17,18,12
x,20,24,17
x,18,22,15
x,18,22,15
x,17,21,14
x,15,20,10
x,17,22,12
x,19,21,12
x,19,21,12
x,19,21,12
x,17,19,10
x,14,18,11
x,15,19,12
x,15,19,12
x,15,19,12
x,15,19,12
x,11,15,8
x,13,17,10
x,14,18,11
x,14,18,13
x,21,25,20
x,24,28,21
x,27,31,24
x,22,27,15
x,20,25,13
x,34,35,26
x,34,35,26
x,30,31,25
x,30,31,25
x,32,33,29
x,30,31,27
x,31,32,28
x,31,32,28
x,32,33,29
x,31,32,28
x,32,33,29
x,33,34,30
x,32,33,27
x,32,33,27
x,33,34,28
x,33,34,28
x,32,33,27
x,31,32,26
x,37,37,37
x,47,47,47
x,48,52,45
x,12,12,8
x,11,10,10
x,11,10,10
x,10,10,10
x,10,10,10
x,10,10,10
x,9,9,9
x,9,10,6
x,10,11,7
x,11,15,10
x,9,13,8
x,11,18,12
x,32,39,33
x,33,39,37
x,30,36,34
x,29,35,33
x,27,33,31
x,13,20,14
x,6,13,7
x,6,10,5
x,25,29,24
x,65,72,66
x,113,120,114
x,113,121,118
x,109,117,114
x,43,44,59
x,4,5,20
x,13,12,14
x,13,12,14
x,9,13,8
x,10,14,9
x,1,13,14
x,1,13,14
x,2,13,13
x,2,13,13
x,1,12,11
x,1,13,13
x,2,14,14
x,2,15,14
x,4,17,17
x,6,19,20
x,6,22,21
x,6,25,23
x,8,27,25
x,9,29,28
x,11,30,30
x,13,32,33
x,14,34,36
x,14,36,39
x,14,36,41
x,15,38,42
x,15,41,45
x,17,44,47
x,18,44,47
x,19,43,47
x,19,41,47
x,19,39,45
x,19,38,43
x,19,35,39
x,19,32,32
x,19,32,29
x,18,31,28
x,16,29,27
x,13,26,26
x,12,24,26
x,9,19,21
x,3,6,7
x,1,6,5
x,3,15,14
x,5,19,17
x,3,18,16
x,2,16,14
x,2,14,12
x,1,13,11
x,2,13,12
x,2,13,11
x,1,11,9
x,1,9,10
x,1,10,10
x,1,12,13
x,1,12,16
x,2,13,18
x,6,18,22
x,14,26,29
x,19,32,34
x,22,36,39
x,23,37,41
x,22,38,44
x,20,39,46
x,20,40,51
x,24,45,58
x,29,52,64
x,31,56,66
x,31,56,64
x,32,55,61
x,32,52,56
x,28,45,49
x,24,38,42
x,20,31,34
x,8,14,16
x,2,4,4
x,4,9,11
x,14,27,32
x,18,32,38
x,13,28,34
x,8,22,29
x,6,20,28
x,6,22,30
x,7,23,34
x,8,24,38
x,17,33,51
x,30,49,71
x,37,60,87
x,43,63,92
x,53,70,97
x,56,70,95
x,43,55,74
x,23,31,43
x,5,9,14
x,1,1,1
x,68,56,36
x,41,32,15
x,27,18,1
x,21,17,6
x,19,15,4
x,11,12,3
x,10,11,2
x,6,10,3
x,6,10,3
x,6,10,3
x,9,13,6
x,15,16,10
x,18,19,13
x,18,19,13
x,18,19,13
x,19,20,14
x,19,20,14
x,17,19,10
x,19,21,12
x,18,20,11
x,18,20,11
x,18,19,10
x,18,19,10
x,15,19,14
x,14,18,13
x,15,19,12
x,14,18,11
x,15,16,10
